RAW,124971,118,56,282,-1
RAW,124989,109,63,315,2
RAW,125008,100,72,369,2
RAW,125026,94,80,402,-1
RAW,125044,88,87,413,2
RAW,125063,82,93,402,2
RAW,125081,77,98,380,-1
RAW,125099,69,105,362,1
RAW,125118,63,111,336,2
RAW,125136,58,117,326,1
RAW,125154,55,122,318,1
RAW,125173,55,125,293,0
RAW,125192,54,126,225,-1
RAW,125210,48,128,184,2
RAW,125229,50,130,139,2
RAW,125247,48,132,107,3
RAW,125265,50,131,65,3
RAW,125284,49,132,65,1
RAW,125302,51,131,32,1
RAW,125320,54,129,-10,3
RAW,125339,58,126,-65,0
RAW,125357,66,121,-108,1
RAW,125375,64,118,-153,1
RAW,125394,72,113,-195,1
RAW,125413,79,109,-215,3
RAW,125430,87,101,-274,1
RAW,125449,95,94,-293,2
RAW,125468,106,85,-354,-1
RAW,125486,113,76,-402,3
RAW,125505,119,68,-445,1
RAW,125523,131,60,-440,3
RAW,125541,140,51,-467,3
RAW,125560,144,42,-467,-1
RAW,125578,159,33,-467,1
RAW,125596,165,25,-472,2
RAW,125615,171,16,-478,1
RAW,125634,178,9,-451,2
RAW,125651,187,2,-439,1
RAW,125671,194,-5,-408,-1
RAW,125689,198,-12,-397,1
RAW,125707,206,-18,-369,1
RAW,125726,210,-23,-347,1
RAW,125744,219,-30,-344,2
RAW,125762,219,-35,-329,1
RAW,125781,225,-40,-304,-1
RAW,125799,228,-43,-271,1
RAW,125818,229,-46,-250,2
RAW,125836,227,-47,-184,-1
RAW,125855,229,-47,-129,3
RAW,125873,229,-47,-76,1
RAW,125891,229,-48,-54,-2
RAW,125910,229,-48,-21,1
RAW,125928,230,-48,-10,0
RAW,125946,224,-46,10,-1
RAW,125965,228,-46,10,1
RAW,125983,225,-44,43,-2
RAW,126001,224,-44,43,-2
RAW,126020,222,-42,65,4
RAW,126039,221,-41,53,2
RAW,126056,220,-40,65,1
RAW,126075,220,-39,54,2
RAW,126094,218,-38,64,2
RAW,126112,216,-37,54,0
REP,4,160,4528
[126115][D][BLECharacteristic.cpp:790] onNotify(): >> onNotify: default
[126124][D][BLECharacteristic.cpp:791] onNotify(): << onNotify
[126130][D][BLECharacteristic.cpp:796] onStatus(): >> onStatus: default
[126132][D][BLEDevice.cpp:102] gattServerEventHandler(): gattServerEventHandler [esp_gatt_if: 4] ... ESP_GATTS_CONF_EVT
[126147][D][BLECharacteristic.cpp:797] onStatus(): << onStatus
RAW,126159,211,-34,58,0
[126162][D][Tone.cpp:124] tone(): _pin=25, frequency=4000 Hz, duration=0 ms
[126171][D][Tone.cpp:31] tone_task(): Task received from queue TONE_START: _pin=25, frequency=4000 Hz, duration=0 ms
[126181][D][Tone.cpp:33] tone_task(): Setup LED controll on channel 0
RAW,126171,213,-32,69,1
RAW,126186,213,-31,72,2
RAW,126204,210,-31,63,-3
RAW,126223,212,-30,63,-1
RAW,126241,210,-29,60,1
RAW,126259,207,-28,45,0
RAW,126278,209,-27,43,-1
RAW,126296,210,-27,43,1
[126309][D][Tone.cpp:105] noTone(): noTone was called
[126314][D][Tone.cpp:45] tone_task(): Task received from queue TONE_END: pin=25
RAW,126314,208,-28,21,1
RAW,126333,212,-29,0,0
RAW,126351,212,-29,-10,1
RAW,126370,210,-30,-32,-2
RAW,126388,212,-30,-32,2
RAW,126407,208,-29,-10,2
RAW,126425,207,-28,10,-1
RAW,126443,210,-27,21,1
RAW,126462,210,-28,21,1
RAW,126480,207,-28,21,0
RAW,126498,208,-27,21,2
RAW,126517,209,-27,10,3
RAW,126536,207,-27,0,1
RAW,126554,209,-27,10,3
RAW,126572,204,-25,32,3
RAW,126591,205,-25,21,-2
RAW,126609,202,-22,54,2
RAW,126628,202,-22,54,5
RAW,126646,204,-21,65,1
RAW,126664,203,-22,32,4
RAW,126683,204,-22,32,1
RAW,126701,200,-21,10,0
